,amount_req,app_date,loan_title,risk_score,dti,zip_code,state,emp_len,pol_code,gross_income
1548,15000,1/1/2016,debt_consolidation,300.0,0.20600000000000002,370xx,TN,0,0,72815.53
1549,20000,1/1/2016,debt_consolidation,300.0,0.7338,242xx,VA,5 years,0,27255.38
1550,7500,1/1/2016,Business Loan,300.0,-0.01,781xx,TX,0,0,-750000.0
1551,15000,1/1/2016,debt_consolidation,300.0,-0.01,219xx,MD,0,0,-1500000.0
1552,10000,1/1/2016,debt_consolidation,712.0,0.4028,128xx,NY,0,0,24826.22
1553,4900,1/1/2016,debt_consolidation,300.0,0.0418,278xx,NC,0,0,117224.88
1554,1000,1/1/2016,debt_consolidation,300.0,0.1424,330xx,FL,0,0,7022.47
1555,27000,1/1/2016,debt_consolidation,300.0,0.5035000000000001,228xx,VA,0,0,53624.63
1556,5000,1/1/2016,debt_consolidation,300.0,0.1242,554xx,MN,0,0,40257.65
1557,30000,1/1/2016,debt_consolidation,300.0,0.32049999999999995,381xx,TN,5 years,0,93603.74
1558,20000,1/1/2016,debt_consolidation,300.0,0.654,331xx,FL,0,0,30581.04
1559,1000,1/1/2016,other,586.0,0.5334,921xx,CA,0,0,1874.77
1560,30000,1/1/2016,other,300.0,0.4752,550xx,MN,0,0,63131.31
1561,5000,1/1/2016,home_improvement,598.0,0.1911,283xx,NC,0,0,26164.31
1562,20000,1/1/2016,Business Loan,300.0,-0.01,025xx,MA,0,0,-2000000.0
1563,20000,1/1/2016,debt_consolidation,659.0,0.7170000000000001,363xx,AL,0,0,27894.0
1564,7500,1/1/2016,other,300.0,0.2466,207xx,MD,0,0,30413.63
1565,1000,1/1/2016,moving,605.0,0.0545,373xx,TN,0,0,18348.62
1566,30000,1/1/2016,debt_consolidation,300.0,0.0863,706xx,LA,5 years,0,347624.57
1567,5000,1/1/2016,medical,300.0,0.29,928xx,CA,0,0,17241.38
1568,35000,1/1/2016,medical,300.0,0.6302,785xx,TX,5 years,0,55537.92
1569,20000,1/1/2016,debt_consolidation,300.0,0.1968,085xx,NJ,0,0,101626.02
1570,5200,1/1/2016,debt_consolidation,300.0,0.272,342xx,FL,0,0,19117.65
1571,10700,1/1/2016,credit_card,300.0,0.0433,180xx,PA,5 years,0,247113.16
1572,3500,1/1/2016,debt_consolidation,300.0,0.2349,760xx,TX,0,0,14899.96
1573,10000,1/1/2016,debt_consolidation,300.0,0.1625,234xx,VA,5 years,0,61538.46
1574,2000,1/1/2016,moving,300.0,0.03,286xx,NC,0,0,66666.67
1575,1000,1/1/2016,medical,550.0,0.0,103xx,NY,0,0,0.0
1576,15000,1/1/2016,debt_consolidation,300.0,0.37670000000000003,356xx,AL,0,0,39819.49
1577,1000,1/1/2016,car,616.0,0.1458,330xx,FL,0,0,6858.71
1578,10000,1/1/2016,debt_consolidation,300.0,0.042699999999999995,606xx,IL,0,0,234192.04
1579,1000,1/1/2016,other,624.0,0.1868,770xx,TX,0,0,5353.32
1580,10000,1/1/2016,debt_consolidation,300.0,0.29760000000000003,018xx,MA,0,0,33602.15
1581,33500,1/1/2016,debt_consolidation,300.0,0.4274,462xx,IN,0,0,78380.91
1582,18000,1/1/2016,debt_consolidation,300.0,0.1535,802xx,CO,0,0,117263.84
1583,15000,1/1/2016,debt_consolidation,300.0,0.13970000000000002,945xx,CA,5 years,0,107372.94
1584,2500,1/1/2016,other,300.0,0.021099999999999997,604xx,IL,0,0,118483.41
1585,35000,1/1/2016,Home improvement,300.0,0.2849,128xx,NY,0,0,122850.12
1586,1000,1/1/2016,medical,300.0,0.020499999999999997,981xx,WA,0,0,48780.49
1587,11000,1/1/2016,debt_consolidation,300.0,0.4086,342xx,FL,0,0,26921.19
1588,35000,1/1/2016,credit_card,610.0,0.1858,120xx,NY,0,0,188374.6
1589,4700,1/1/2016,debt_consolidation,300.0,0.1536,346xx,FL,0,0,30598.96
1590,7000,1/1/2016,car,300.0,0.0,198xx,DE,0,0,0.0
1591,10000,1/1/2016,debt_consolidation,300.0,0.4819,484xx,MI,0,0,20751.19
1592,30000,1/1/2016,debt_consolidation,300.0,0.3247,395xx,MS,5 years,0,92392.98
1593,15000,1/1/2016,debt_consolidation,300.0,0.106,078xx,NJ,0,0,141509.43
1594,14250,1/1/2016,debt_consolidation,300.0,4.132,275xx,NC,0,0,3448.69
1595,20000,1/1/2016,debt_consolidation,300.0,0.0489,260xx,WV,0,0,408997.96
1596,3000,1/1/2016,credit_card,300.0,0.065,023xx,MA,0,0,46153.85
1597,35000,1/1/2016,major_purchase,659.0,0.0868,860xx,AZ,0,0,403225.81
1598,15000,1/1/2016,debt_consolidation,300.0,0.2907,430xx,OH,0,0,51599.59
1599,8000,1/1/2016,debt_consolidation,554.0,0.1318,850xx,AZ,0,0,60698.03
1600,10000,1/1/2016,credit_card,300.0,0.4253,112xx,NY,0,0,23512.81
1601,5000,1/1/2016,debt_consolidation,300.0,0.030299999999999997,100xx,NY,0,0,165016.5
1602,15000,1/1/2016,credit_card,300.0,0.4118,457xx,OH,0,0,36425.45
1603,15000,1/1/2016,home_improvement,300.0,0.336,322xx,FL,0,0,44642.86
1604,15000,1/1/2016,debt_consolidation,300.0,0.1109,273xx,NC,0,0,135256.99
1605,17000,1/1/2016,credit_card,300.0,0.039,061xx,CT,5 years,0,435897.44
1606,5000,1/1/2016,debt_consolidation,300.0,0.1641,342xx,FL,5 years,0,30469.23
1607,7000,1/1/2016,car,300.0,0.0231,222xx,VA,0,0,303030.3
1608,2000,1/1/2016,vacation,300.0,0.25739999999999996,852xx,AZ,0,0,7770.01
1609,10000,1/1/2016,debt_consolidation,701.0,0.8295,494xx,MI,0,0,12055.46
1610,20000,1/1/2016,debt_consolidation,300.0,0.1704,117xx,NY,0,0,117370.89
1611,1500,1/1/2016,credit_card,300.0,0.075,317xx,GA,0,0,20000.0
1612,3000,1/1/2016,debt_consolidation,300.0,0.33159999999999995,800xx,CO,5 years,0,9047.04
1613,10000,1/1/2016,house,300.0,0.12990000000000002,801xx,CO,0,0,76982.29
1614,15000,1/1/2016,debt_consolidation,300.0,0.1096,014xx,MA,0,0,136861.31
1615,15000,1/1/2016,debt_consolidation,300.0,0.9783,421xx,KY,0,0,15332.72
1616,20000,1/1/2016,major_purchase,300.0,0.4065,759xx,TX,0,0,49200.49
1617,35000,1/1/2016,house,300.0,0.0765,347xx,FL,5 years,0,457516.34
1618,8000,1/1/2016,other,300.0,0.6365999999999999,021xx,MA,0,0,12566.76
1619,20000,1/1/2016,Business,300.0,0.1936,071xx,NJ,8 years,0,103305.79
1620,10000,1/1/2016,debt_consolidation,300.0,0.6126,285xx,NC,0,0,16323.87
1621,7500,1/1/2016,debt_consolidation,300.0,0.155,057xx,VT,0,0,48387.1
1622,9950,1/1/2016,small_business,300.0,0.2643,201xx,VA,0,0,37646.61
1623,5000,1/1/2016,debt_consolidation,300.0,0.2382,349xx,FL,0,0,20990.76
1624,5000,1/1/2016,other,300.0,0.3012,762xx,TX,0,0,16600.27
1625,9000,1/1/2016,debt_consolidation,300.0,0.1972,641xx,MO,0,0,45638.95
1626,7500,1/1/2016,debt_consolidation,300.0,0.0453,331xx,FL,0,0,165562.91
1627,3000,1/1/2016,medical,300.0,0.20800000000000002,310xx,GA,0,0,14423.08
1628,2000,1/1/2016,other,608.0,0.7505,326xx,FL,0,0,2664.89
1629,3800,1/1/2016,debt_consolidation,300.0,0.4017,770xx,TX,0,0,9459.8
1630,20000,1/1/2016,debt_consolidation,300.0,0.4301,856xx,AZ,0,0,46500.81
1631,10000,1/1/2016,debt_consolidation,300.0,0.017,757xx,TX,0,0,588235.29
1632,25000,1/1/2016,other,300.0,0.0732,945xx,CA,0,0,341530.05
1633,15000,1/1/2016,debt_consolidation,300.0,0.439,656xx,MO,0,0,34168.56
1634,10000,1/1/2016,debt_consolidation,468.0,0.6551,114xx,NY,0,0,15264.85
1635,10000,1/1/2016,debt_consolidation,300.0,0.16829999999999998,850xx,AZ,0,0,59417.71
1636,6425,1/1/2016,debt_consolidation,300.0,0.38409999999999994,320xx,FL,5 years,0,16727.41
1637,1000,1/1/2016,other,300.0,0.037000000000000005,761xx,TX,0,0,27027.03
1638,10000,1/1/2016,debt_consolidation,707.0,0.1499,199xx,DE,0,0,66711.14
1639,3200,1/1/2016,other,300.0,0.031400000000000004,207xx,MD,0,0,101910.83
1640,6500,1/1/2016,debt_consolidation,300.0,0.1219,394xx,MS,5 years,0,53322.4
1641,5000,1/1/2016,debt_consolidation,300.0,0.5437,925xx,CA,0,0,9196.25
1642,13750,1/1/2016,debt_consolidation,630.0,0.11720000000000001,895xx,NV,0,0,117320.82
1643,1000,1/1/2016,moving,300.0,0.15990000000000001,920xx,CA,0,0,6253.91
1644,3000,1/1/2016,car,300.0,0.2121,330xx,FL,0,0,14144.27
1645,25000,1/1/2016,debt_consolidation,300.0,0.8708,274xx,NC,0,0,28709.23
1646,3000,1/1/2016,debt_consolidation,300.0,0.5624,959xx,CA,0,0,5334.28
1647,15000,1/1/2016,debt_consolidation,300.0,0.1056,134xx,NY,0,0,142045.45
1648,18000,1/1/2016,debt_consolidation,300.0,0.6614,285xx,NC,5 years,0,27215.0
1649,20000,1/1/2016,Business Loan,300.0,-0.01,840xx,UT,0,0,-2000000.0
1650,5000,1/1/2016,debt_consolidation,300.0,0.2748,809xx,CO,0,0,18195.05
1651,20000,1/1/2016,debt_consolidation,300.0,0.2748,950xx,CA,0,0,72780.2
1652,4000,1/1/2016,debt_consolidation,300.0,0.33990000000000004,932xx,CA,5 years,0,11768.17
1653,2000,1/1/2016,car,522.0,0.0909,791xx,TX,0,0,22002.2
1654,10000,1/1/2016,credit_card,645.0,0.4771,680xx,NE,0,0,20959.97
1655,2000,1/1/2016,other,300.0,0.11710000000000001,949xx,CA,0,0,17079.42
1656,25000,1/1/2016,debt_consolidation,300.0,0.6197,385xx,TN,0,0,40342.1
1657,3000,1/1/2016,debt_consolidation,501.0,0.1096,440xx,OH,0,0,27372.26
1658,2000,1/1/2016,other,300.0,0.3875,071xx,NJ,0,0,5161.29
1659,1700,1/1/2016,debt_consolidation,300.0,0.1188,337xx,FL,0,0,14309.76
1660,10000,1/1/2016,debt_consolidation,601.0,0.3594,216xx,MD,0,0,27824.15
1661,10000,1/1/2016,car,609.0,0.0059,564xx,MN,0,0,1694915.25
1662,5000,1/1/2016,debt_consolidation,501.0,0.0378,342xx,FL,0,0,132275.13
1663,5500,1/1/2016,credit_card,300.0,0.1869,442xx,OH,0,0,29427.5
1664,5000,1/1/2016,Moving and relocation,300.0,0.23620000000000002,334xx,FL,0,0,21168.5
1665,20000,1/1/2016,debt_consolidation,300.0,0.5796,250xx,WV,0,0,34506.56
1666,1000,1/1/2016,car,300.0,0.08560000000000001,662xx,KS,0,0,11682.24
1667,35000,1/1/2016,debt_consolidation,679.0,0.276,601xx,IL,0,0,126811.59
1668,5000,1/1/2016,other,300.0,0.3763,840xx,UT,5 years,0,13287.27
1669,4000,1/1/2016,major_purchase,300.0,0.02,853xx,AZ,5 years,0,200000.0
1670,1000,1/1/2016,debt_consolidation,300.0,0.0929,704xx,LA,0,0,10764.26
1671,15000,1/1/2016,Other,750.0,0.1245,724xx,AR,0,0,120481.93
1672,1000,1/1/2016,other,300.0,0.017,852xx,AZ,0,0,58823.53
1673,15000,1/1/2016,debt_consolidation,598.0,0.2096,334xx,FL,0,0,71564.89
1674,12000,1/1/2016,debt_consolidation,655.0,0.7587,074xx,NJ,0,0,15816.53
1675,25000,1/1/2016,other,300.0,0.3699,925xx,CA,0,0,67585.83
1676,20000,1/1/2016,Credit card refinancing,300.0,0.24960000000000002,907xx,CA,1 year,0,80128.21
1677,10000,1/1/2016,debt_consolidation,300.0,-0.01,117xx,NY,0,0,-1000000.0
1678,7000,1/1/2016,credit_card,300.0,0.18239999999999998,794xx,TX,5 years,0,38377.19
1679,2000,1/1/2016,home_improvement,300.0,4.216,769xx,TX,0,0,474.38
1680,20000,1/1/2016,debt_consolidation,300.0,0.41490000000000005,128xx,NY,0,0,48204.39
1681,1000,1/1/2016,other,300.0,0.0,326xx,FL,0,0,0.0
1682,20000,1/1/2016,debt_consolidation,623.0,0.3169,891xx,NV,0,0,63111.39
1683,25000,1/1/2016,debt_consolidation,300.0,0.6563,560xx,MN,0,0,38092.34
1684,2500,1/1/2016,debt_consolidation,300.0,0.3649,925xx,CA,0,0,6851.19
1685,35000,1/1/2016,debt_consolidation,300.0,0.0102,194xx,PA,0,0,3431372.55
1686,1000,1/1/2016,other,602.0,0.11630000000000001,273xx,NC,0,0,8598.45
1687,29000,1/1/2016,debt_consolidation,300.0,0.5221,299xx,SC,0,0,55544.91
1688,35000,1/1/2016,credit_card,796.0,0.3335,134xx,NY,0,0,104947.53
1689,25000,1/1/2016,debt_consolidation,300.0,0.4132,170xx,PA,0,0,60503.39
1690,10000,1/1/2016,debt_consolidation,300.0,0.07,122xx,NY,5 years,0,142857.14
1691,5000,1/1/2016,major_purchase,300.0,0.6434000000000001,100xx,NY,0,0,7771.22
1692,6000,1/1/2016,debt_consolidation,300.0,0.08779999999999999,705xx,LA,0,0,68337.13
1693,30000,1/1/2016,credit_card,300.0,0.40049999999999997,337xx,FL,0,0,74906.37
1694,50000,1/1/2016,Home improvement,300.0,0.1693,307xx,GA,2 years,0,295333.73
1695,1000,1/1/2016,debt_consolidation,592.0,0.1999,925xx,CA,0,0,5002.5
1696,2000,1/1/2016,debt_consolidation,300.0,0.2208,021xx,MA,0,0,9057.97
1697,25000,1/1/2016,debt_consolidation,300.0,0.0839,305xx,GA,0,0,297973.78
1698,3000,1/1/2016,credit_card,300.0,0.3182,770xx,TX,0,0,9428.03
1699,20000,1/1/2016,debt_consolidation,300.0,-0.01,791xx,TX,5 years,0,-2000000.0
1700,30000,1/1/2016,debt_consolidation,300.0,0.2007,480xx,MI,0,0,149476.83
1701,5000,1/1/2016,debt_consolidation,300.0,0.29510000000000003,786xx,TX,5 years,0,16943.41
1702,35000,1/1/2016,credit_card,300.0,0.5186,554xx,MN,0,0,67489.39
1703,35000,1/1/2016,Debt consolidation,300.0,0.2076,802xx,CO,10,0,168593.45
1704,35000,1/1/2016,debt_consolidation,641.0,0.6512,357xx,AL,0,0,53746.93
1705,4600,1/1/2016,debt_consolidation,300.0,0.42200000000000004,300xx,GA,0,0,10900.47
1706,35000,1/1/2016,debt_consolidation,626.0,0.782,626xx,IL,0,0,44757.03
1707,10000,1/1/2016,debt_consolidation,300.0,0.183,784xx,TX,5 years,0,54644.81
1708,2000,1/1/2016,debt_consolidation,300.0,0.1631,370xx,TN,0,0,12262.42
1709,6000,1/1/2016,other,300.0,0.018600000000000002,625xx,IL,0,0,322580.65
1710,6000,1/1/2016,other,300.0,0.245,611xx,IL,0,0,24489.8
1711,35000,1/1/2016,credit_card,300.0,0.609,082xx,NJ,5 years,0,57471.26
1712,20000,1/1/2016,credit_card,300.0,0.2636,711xx,LA,0,0,75872.53
1713,35000,1/1/2016,car,300.0,0.045700000000000005,465xx,IN,0,0,765864.33
1714,3000,1/1/2016,debt_consolidation,300.0,0.022400000000000003,554xx,MN,0,0,133928.57
1715,1200,1/1/2016,other,300.0,0.0643,761xx,TX,5 years,0,18662.52
1716,5000,1/1/2016,small_business,300.0,0.0625,324xx,FL,0,0,80000.0
1717,10000,1/1/2016,debt_consolidation,300.0,0.9012,171xx,PA,0,0,11096.32
1718,30000,1/1/2016,debt_consolidation,300.0,0.35109999999999997,305xx,GA,5 years,0,85445.74
1719,3000,1/1/2016,debt_consolidation,300.0,0.2318,945xx,CA,0,0,12942.19
1720,8000,1/1/2016,debt_consolidation,582.0,0.2818,352xx,AL,0,0,28388.93
1721,10000,1/1/2016,credit_card,300.0,0.4448,805xx,CO,0,0,22482.01
1722,20000,1/1/2016,credit_card,300.0,0.2509,125xx,NY,0,0,79713.03
1723,10000,1/1/2016,credit_card,300.0,0.5405,420xx,KY,5 years,0,18501.39
1724,35000,1/1/2016,credit_card,630.0,0.1521,064xx,CT,0,0,230111.77
1725,13000,1/1/2016,debt_consolidation,300.0,0.28859999999999997,946xx,CA,0,0,45045.05
1726,25000,1/1/2016,car,300.0,0.1201,211xx,MD,0,0,208159.87
1727,35000,1/1/2016,debt_consolidation,645.0,0.4993,785xx,TX,0,0,70098.14
1728,35000,1/1/2016,medical,570.0,0.0547,975xx,OR,0,0,639853.75
1729,8000,1/1/2016,credit_card,300.0,0.0718,027xx,MA,0,0,111420.61
1730,15000,1/1/2016,credit_card,300.0,0.21899999999999997,275xx,NC,5 years,0,68493.15
1731,35000,1/1/2016,major_purchase,300.0,0.045,973xx,OR,0,0,777777.78
1732,10000,1/1/2016,debt_consolidation,527.0,0.14,245xx,VA,0,0,71428.57
1733,2500,1/1/2016,medical,300.0,0.3443,142xx,NY,0,0,7261.11
1734,8000,1/1/2016,moving,300.0,0.3455,481xx,MI,0,0,23154.85
1735,5000,1/1/2016,Business Loan,300.0,-0.01,759xx,TX,0,0,-500000.0
1736,3000,1/1/2016,debt_consolidation,300.0,0.1362,945xx,CA,0,0,22026.43
1737,20000,1/1/2016,debt_consolidation,300.0,0.06280000000000001,026xx,MA,0,0,318471.34
1738,2500,1/1/2016,debt_consolidation,300.0,0.602,109xx,NY,0,0,4152.82
1739,15000,1/1/2016,debt_consolidation,300.0,0.1748,301xx,GA,0,0,85812.36
1740,35000,1/1/2016,debt_consolidation,667.0,0.5283,531xx,WI,0,0,66250.24
1741,1000,1/1/2016,debt_consolidation,300.0,0.18969999999999998,760xx,TX,0,0,5271.48
1742,10000,1/1/2016,debt_consolidation,300.0,0.1303,309xx,GA,0,0,76745.97
1743,5000,1/1/2016,major_purchase,300.0,0.0064,597xx,MT,0,0,781250.0
1744,9000,1/1/2016,debt_consolidation,300.0,0.35200000000000004,012xx,MA,0,0,25568.18
1745,25000,1/1/2016,debt_consolidation,669.0,0.0901,321xx,FL,0,0,277469.48
1746,15000,1/1/2016,debt_consolidation,300.0,0.42060000000000003,389xx,MS,0,0,35663.34
1747,30000,1/1/2016,Home improvement,300.0,0.11789999999999999,808xx,CO,10,0,254452.93
1748,26000,1/1/2016,debt_consolidation,300.0,0.0,103xx,NY,0,0,0.0
1749,2000,1/1/2016,debt_consolidation,300.0,0.0603,914xx,CA,0,0,33167.5
1750,1000,1/1/2016,other,300.0,-0.01,775xx,TX,0,0,-100000.0
1751,20000,1/1/2016,Debt consolidation,300.0,0.2266,373xx,TN,10,0,88261.25
1752,17000,1/1/2016,debt_consolidation,630.0,0.1424,620xx,IL,0,0,119382.02
1753,3000,1/1/2016,debt_consolidation,300.0,0.2427,392xx,MS,0,0,12360.94
1754,20000,1/1/2016,debt_consolidation,300.0,0.5512,678xx,KS,0,0,36284.47
1755,15000,1/1/2016,debt_consolidation,300.0,1.8563999999999998,380xx,TN,0,0,8080.16
1756,9000,1/1/2016,credit_card,300.0,0.2275,488xx,MI,5 years,0,39560.44
1757,35000,1/1/2016,debt_consolidation,669.0,0.6154999999999999,206xx,MD,0,0,56864.34
1758,14000,1/1/2016,debt_consolidation,300.0,0.168,840xx,UT,0,0,83333.33
1759,10000,1/1/2016,major_purchase,300.0,0.0222,840xx,UT,0,0,450450.45
1760,10000,1/1/2016,small_business,685.0,0.09630000000000001,328xx,FL,0,0,103842.16
1761,5000,1/1/2016,other,300.0,0.1164,937xx,CA,0,0,42955.33
1762,35000,1/1/2016,credit_card,300.0,0.8231999999999999,087xx,NJ,0,0,42517.01
1763,1000,1/1/2016,moving,300.0,-0.01,361xx,AL,0,0,-100000.0
1764,6000,1/1/2016,credit_card,300.0,0.28,907xx,CA,0,0,21428.57
1765,17000,1/1/2016,debt_consolidation,300.0,0.084,989xx,WA,0,0,202380.95
1766,35000,1/1/2016,debt_consolidation,300.0,0.5125,064xx,CT,0,0,68292.68
1767,2000,1/1/2016,credit_card,300.0,0.1642,678xx,KS,5 years,0,12180.27
1768,28000,1/1/2016,debt_consolidation,300.0,0.0264,225xx,VA,0,0,1060606.06
1769,1200,1/1/2016,major_purchase,300.0,0.111,018xx,MA,0,0,10810.81
1770,2000,1/1/2016,debt_consolidation,300.0,0.1751,145xx,NY,0,0,11422.04
1771,5000,1/1/2016,other,300.0,0.4017,787xx,TX,0,0,12447.1
1772,15000,1/1/2016,debt_consolidation,300.0,0.39380000000000004,601xx,IL,0,0,38090.4
1773,20000,1/1/2016,debt_consolidation,300.0,0.11230000000000001,105xx,NY,0,0,178094.39
1774,13000,1/1/2016,debt_consolidation,300.0,1.5156999999999998,328xx,FL,0,0,8576.9
1775,5000,1/1/2016,debt_consolidation,300.0,0.5181,707xx,LA,0,0,9650.65
1776,15000,1/1/2016,Business Loan,300.0,-0.01,801xx,CO,0,0,-1500000.0
1777,8000,1/1/2016,credit_card,300.0,0.3675,891xx,NV,0,0,21768.71
1778,35000,1/1/2016,debt_consolidation,300.0,0.2324,851xx,AZ,0,0,150602.41
1779,11000,1/1/2016,car,300.0,0.1591,721xx,AR,0,0,69138.91
1780,15000,1/1/2016,credit_card,726.0,0.13019999999999998,104xx,NY,10,0,115207.37
1781,35000,1/1/2016,debt_consolidation,300.0,0.4557,234xx,VA,0,0,76804.92
1782,5000,1/1/2016,major_purchase,300.0,1.1006,722xx,AR,0,0,4542.98
1783,15000,1/1/2016,debt_consolidation,300.0,0.21710000000000002,797xx,TX,0,0,69092.58
1784,15000,1/1/2016,Business Loan,300.0,-0.01,799xx,TX,0,0,-1500000.0
1785,1000,1/1/2016,medical,300.0,0.1761,928xx,CA,0,0,5678.59
1786,30000,1/1/2016,debt_consolidation,639.0,0.353,447xx,OH,0,0,84985.84
1787,15000,1/1/2016,debt_consolidation,300.0,0.0187,953xx,CA,0,0,802139.04
1788,5000,1/1/2016,debt_consolidation,300.0,0.2921,722xx,AR,0,0,17117.43
1789,1000,1/1/2016,debt_consolidation,300.0,0.5826,890xx,NV,0,0,1716.44
1790,4000,1/1/2016,debt_consolidation,300.0,0.0521,600xx,IL,0,0,76775.43
1791,5000,1/1/2016,car,300.0,0.3098,181xx,PA,0,0,16139.44
1792,20000,1/1/2016,debt_consolidation,300.0,0.0,571xx,SD,0,0,0.0
1793,1200,1/1/2016,other,635.0,0.1783,253xx,WV,0,0,6730.23
1794,20000,1/1/2016,debt_consolidation,300.0,0.30469999999999997,945xx,CA,0,0,65638.33
1795,15000,1/1/2016,other,692.0,0.0338,770xx,TX,0,0,443786.98
1796,4000,1/1/2016,debt_consolidation,300.0,0.022400000000000003,225xx,VA,0,0,178571.43
1797,15000,1/1/2016,debt_consolidation,300.0,0.056100000000000004,926xx,CA,0,0,267379.68
1798,35000,1/1/2016,debt_consolidation,622.0,0.4498,921xx,CA,0,0,77812.36
1799,10000,1/1/2016,home_improvement,300.0,0.15439999999999998,902xx,CA,0,0,64766.84
1800,4000,1/1/2016,other,300.0,1.1375,956xx,CA,0,0,3516.48
1801,15000,1/1/2016,debt_consolidation,300.0,0.1325,794xx,TX,0,0,113207.55
1802,2000,1/1/2016,car,300.0,1.0,794xx,TX,0,0,2000.0
1803,6000,1/1/2016,debt_consolidation,300.0,0.1941,305xx,GA,0,0,30911.9
1804,1000,1/1/2016,other,300.0,0.030899999999999997,310xx,GA,0,0,32362.46
1805,9700,1/1/2016,debt_consolidation,300.0,0.41359999999999997,799xx,TX,0,0,23452.61
1806,15000,1/1/2016,medical,571.0,0.0464,363xx,AL,0,0,323275.86
1807,1500,1/1/2016,moving,300.0,0.3411,441xx,OH,0,0,4397.54
1808,10000,1/1/2016,debt_consolidation,300.0,0.3211,751xx,TX,0,0,31142.95
1809,25000,1/1/2016,debt_consolidation,300.0,0.2982,370xx,TN,0,0,83836.35
1810,10000,1/1/2016,credit_card,300.0,0.24719999999999998,743xx,OK,5 years,0,40453.07
1811,35000,1/1/2016,other,667.0,0.5254,730xx,OK,0,0,66615.91
1812,35000,1/1/2016,debt_consolidation,300.0,5.7075,917xx,CA,0,0,6132.28
1813,20000,1/1/2016,other,300.0,0.0815,014xx,MA,0,0,245398.77
1814,5000,1/1/2016,other,300.0,0.7383,765xx,TX,0,0,6772.31
1815,1000,1/1/2016,debt_consolidation,300.0,0.34130000000000005,727xx,AR,0,0,2929.97
1816,4000,1/1/2016,debt_consolidation,300.0,0.0867,131xx,NY,0,0,46136.1
1817,15000,1/1/2016,home_improvement,300.0,0.34840000000000004,403xx,KY,0,0,43053.96
1818,1000,1/1/2016,home_improvement,300.0,0.35259999999999997,455xx,OH,0,0,2836.07
1819,6000,1/1/2016,debt_consolidation,300.0,0.3318,488xx,MI,5 years,0,18083.18
1820,11000,1/1/2016,debt_consolidation,300.0,0.1421,782xx,TX,5 years,0,77410.27
1821,2500,1/1/2016,other,300.0,0.0086,982xx,WA,0,0,290697.67
1822,10000,1/1/2016,debt_consolidation,300.0,0.34600000000000003,363xx,AL,0,0,28901.73
1823,15000,1/1/2016,home_improvement,636.0,0.1308,120xx,NY,0,0,114678.9
1824,1000,1/1/2016,debt_consolidation,300.0,0.0,935xx,CA,5 years,0,0.0
1825,35000,1/1/2016,debt_consolidation,607.0,0.18,267xx,WV,0,0,194444.44
1826,15000,1/1/2016,Debt consolidation,300.0,0.2895,118xx,NY,8 years,0,51813.47
1827,1000,1/1/2016,credit_card,300.0,0.4955,532xx,WI,0,0,2018.16
1828,11000,1/1/2016,credit_card,300.0,0.1052,785xx,TX,5 years,0,104562.74
1829,1500,1/1/2016,other,300.0,0.37689999999999996,782xx,TX,0,0,3979.84
1830,5000,1/1/2016,debt_consolidation,300.0,0.2446,806xx,CO,0,0,20441.54
1831,1500,1/1/2016,home_improvement,300.0,0.327,455xx,OH,0,0,4587.16
1832,25000,1/1/2016,debt_consolidation,300.0,0.3053,919xx,CA,0,0,81886.67
1833,10000,1/1/2016,credit_card,300.0,663.0,700xx,LA,0,0,15.08
1834,5000,1/1/2016,major_purchase,637.0,0.32520000000000004,860xx,AZ,0,0,15375.15
1835,5000,1/1/2016,debt_consolidation,300.0,0.4631,554xx,MN,0,0,10796.8
1836,5000,1/1/2016,medical,300.0,0.2511,074xx,NJ,0,0,19912.39
1837,25000,1/1/2016,debt_consolidation,300.0,0.39189999999999997,970xx,OR,0,0,63791.78
1838,2500,1/1/2016,debt_consolidation,300.0,0.19140000000000001,243xx,VA,0,0,13061.65
1839,150000,1/1/2016,Business Loan,300.0,-0.01,806xx,CO,0,0,-15000000.0
1840,3300,1/1/2016,home_improvement,621.0,0.011399999999999999,303xx,GA,0,0,289473.68
1841,2500,1/1/2016,debt_consolidation,300.0,0.2343,430xx,OH,0,0,10670.08
1842,20000,1/1/2016,debt_consolidation,681.0,0.15460000000000002,853xx,AZ,0,0,129366.11
1843,3500,1/1/2016,home_improvement,641.0,0.2639,294xx,SC,0,0,13262.6
1844,5000,1/1/2016,debt_consolidation,645.0,0.36469999999999997,431xx,OH,0,0,13709.9
1845,5175,1/1/2016,credit_card,300.0,0.0888,672xx,KS,0,0,58277.03
1846,10000,1/1/2016,car,300.0,0.1909,850xx,AZ,5 years,0,52383.45
1847,1500,1/1/2016,other,300.0,1.0,060xx,CT,0,0,1500.0
1848,14500,1/1/2016,debt_consolidation,300.0,0.6505,761xx,TX,5 years,0,22290.55
1849,35000,1/1/2016,debt_consolidation,657.0,0.9319,087xx,NJ,0,0,37557.68
1850,25000,1/1/2016,car,300.0,0.4499,146xx,NY,0,0,55567.9
1851,125000,1/1/2016,Business Loan,300.0,-0.01,360xx,AL,0,0,-12500000.0
1852,8000,1/1/2016,debt_consolidation,300.0,0.2242,210xx,MD,5 years,0,35682.43
1853,20000,1/1/2016,house,300.0,0.3038,232xx,VA,0,0,65832.78
1854,35000,1/1/2016,credit_card,300.0,0.4985,330xx,FL,0,0,70210.63
