,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,adjusted_int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,State,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,annual_inc_joint,dti_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,FicoScore,derived_emp_length,UPB,RiskScorePercent
563,95706585,102768311,5025,5025,5025, 36 months,0.1,10.0,163.31,3 years,MORTGAGE,150000.0,Source Verified,16-Dec,Current,debt_consolidation,MD,20,11.61,0,Jun-92,0,57.0,,22,0,14598,20.50%,58,w,4785.19,4785.19,319.3,319.3,239.81,79.49,0.0,0,0,17-Mar,163.31,17-Apr,17-Mar,0,57.0,INDIVIDUAL,,,0,0,704528,2,3,1,2,8.0,134758,86.0,3,5,370,48,71300,1,5,1,9,37080,6930.0,5.1,0,0,147.0,294,1,1,10,97.0,,5.0,,4,1,7,2,5,25,16,23,7,22,0.0,0,0,5,89.5,0.0,0,0,787380,149356,7300,143303,43.75,3,6.25,50.0
564,95922603,103017048,5600,5600,5600, 36 months,0.14,14.0,191.37,n/a,RENT,89000.0,Verified,16-Dec,Current,debt_consolidation,NY,32,20.09,0,Aug-87,0,71.0,39.0,13,2,32281,78.20%,20,w,5346.36,5346.36,371.86,371.86,253.64,118.22,0.0,0,0,17-Mar,191.37,17-Apr,17-Mar,0,71.0,INDIVIDUAL,,,0,0,47449,0,1,1,1,11.0,9262,77.0,3,5,8491,70,41300,0,0,2,6,3954,8338.0,77.8,0,0,158.0,348,7,7,0,10.0,71.0,7.0,71.0,1,7,9,7,11,2,9,15,9,13,0.0,0,0,4,95.0,57.1,0,2,67384,47449,37600,12000,46.25,n/a,6.489417526674829,50.0
565,96190818,103298156,5400,5400,5400, 36 months,0.14,14.0,184.54,1 year,RENT,35600.0,Source Verified,16-Dec,Current,debt_consolidation,PA,38,14.02,0,Feb-83,0,34.0,,8,0,9524,61.80%,24,w,5135.41,5135.41,386.8,386.8,264.59,122.21,0.0,0,0,17-Mar,212.75,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,276429,1,1,0,0,32.0,266905,100.0,1,2,5091,74,15400,0,0,1,3,39490,5836.0,61.1,0,0,158.0,103,11,1,0,11.0,34.0,12.0,34.0,0,3,4,3,4,14,4,8,4,8,0.0,0,0,2,93.8,33.3,0,0,254662,276429,15000,238487,43.75,1,6.9914870494475645,50.0
566,95745517,102807229,9450,9450,9450, 36 months,0.13,13.0,320.65,1 year,RENT,210000.0,Source Verified,16-Dec,Current,major_purchase,CA,5,8.57,0,1-Jul,0,25.0,,6,0,40,0.90%,11,w,9018.76,9018.76,623.59,623.59,431.24,192.35,0.0,0,0,17-Mar,320.65,17-Apr,17-Mar,0,25.0,INDIVIDUAL,,,0,0,98828,0,2,1,1,8.0,98788,91.0,1,4,28,80,4300,0,0,1,5,16471,2260.0,1.7,0,0,185.0,20,12,8,0,15.0,,8.0,,1,2,2,3,3,6,4,4,2,6,0.0,0,0,2,100.0,0.0,0,0,112220,98828,2300,107920,43.75,1,6.461985271237423,25.0
567,96084172,103177885,24000,24000,24000, 60 months,0.13,13.0,552.12,< 1 year,RENT,102000.0,Not Verified,16-Dec,Current,credit_card,NC,33,20.21,0,3-Oct,2,24.0,,8,0,5623,43.60%,26,w,23432.19,23432.19,1059.27,1059.27,567.81,491.46,0.0,0,0,17-Mar,552.12,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,144424,1,3,1,3,6.0,118632,67.0,0,1,4511,74,12900,4,0,6,4,18053,4546.0,51.6,0,0,158.0,87,15,6,0,15.0,,4.0,,0,3,4,3,4,20,4,5,4,8,0.0,0,0,1,100.0,0.0,0,0,153614,144424,9400,119487,41.25,0,4.324037401494427,25.0
568,94213203,101109058,3600,3600,3600, 36 months,0.07,7.0,111.15,5 years,RENT,94000.0,Not Verified,16-Dec,Current,credit_card,CA,5,12.93,0,Mar-93,0,73.0,,8,0,2158,5.80%,19,w,3327.87,3327.87,320.0,320.0,272.13,47.87,0.0,0,0,17-Mar,101.2,17-Apr,17-Mar,0,73.0,INDIVIDUAL,,,0,0,19418,0,5,0,2,13.0,17260,36.0,0,0,2121,23,37000,0,0,0,2,2427,34842.0,5.8,0,0,140.0,285,101,13,1,101.0,,21.0,,1,2,2,3,5,12,3,6,2,8,0.0,0,0,0,94.7,0.0,0,0,84987,19418,37000,47987,43.75,5,8.774335069920483,50.0
569,95806761,102868482,10000,10000,10000, 60 months,0.21,21.0,273.3,10+ years,MORTGAGE,42000.0,Not Verified,16-Dec,Current,debt_consolidation,KY,17,33.86,0,1-Sep,1,28.0,,10,0,6760,37.10%,25,w,9809.88,9809.88,516.75,516.75,190.12,326.63,0.0,0,0,17-Mar,273.3,17-Apr,17-Mar,0,48.0,INDIVIDUAL,,,0,6060,102596,2,2,1,3,5.0,17392,79.0,2,2,4440,60,18200,0,0,1,5,10260,9350.0,40.4,0,0,91.0,183,5,5,2,5.0,74.0,5.0,48.0,4,2,4,3,6,7,6,16,4,10,0.0,0,0,3,76.0,66.7,0,0,132144,24152,15700,22000,43.95,10,4.9975786924939465,50.0
570,94460559,101413116,10000,10000,10000, 60 months,0.19,19.0,259.36,1 year,MORTGAGE,85000.0,Source Verified,16-Dec,Current,moving,FL,9,20.95,1,Aug-86,1,3.0,,15,0,14578,59%,42,w,9796.18,9796.18,492.34,492.34,203.82,288.52,0.0,0,0,17-Mar,259.36,17-Apr,17-Mar,0,3.0,INDIVIDUAL,,,0,0,305733,2,6,0,0,25.0,159434,64.0,2,3,4549,62,24700,0,1,1,3,20382,114.0,98.6,0,0,163.0,364,3,3,1,112.0,,3.0,,1,2,4,2,6,27,8,14,4,15,0.0,0,1,2,92.9,100.0,0,0,361052,174012,8400,188236,43.95,1,4.782270606531882,50.0
571,95061113,102063863,16000,16000,16000, 36 months,0.11,11.0,526.78,6 years,RENT,60000.0,Source Verified,16-Dec,Current,debt_consolidation,TX,43,13.18,0,4-Dec,0,24.0,,4,0,9374,92.80%,20,w,15246.61,15246.61,1028.25,1028.25,753.39,274.86,0.0,0,0,17-Mar,526.78,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,27002,0,1,0,1,18.0,17628,78.0,0,0,8075,82,10100,1,0,0,1,6751,215.0,97.5,0,0,130.0,144,30,18,0,72.0,,18.0,,0,2,3,2,6,13,3,7,3,4,0.0,0,0,0,100.0,50.0,0,0,32832,27002,8600,22732,44.95,6,6.316824382450535,25.0
572,95696123,102757843,5000,5000,5000, 36 months,0.16,16.0,175.77,5 years,MORTGAGE,70000.0,Source Verified,16-Dec,Current,debt_consolidation,WI,49,9.89,1,Nov-96,0,1.0,,7,0,34916,85.20%,14,w,4780.26,4780.26,340.44,340.44,219.74,120.7,0.0,0,0,17-Mar,175.77,17-Apr,17-Mar,0,,INDIVIDUAL,,,1,0,153992,0,2,0,2,13.0,9534,82.0,1,1,0,85,41000,0,3,0,4,21999,,,0,166,176.0,241,7,7,2,,,14.0,,0,0,3,0,2,5,3,6,3,6,0.0,1,0,1,92.9,,0,0,169916,44802,0,11564,43.75,5,6.640625,75.0
573,96196310,103304251,15000,15000,15000, 36 months,0.05,5.0,451.73,2 years,MORTGAGE,93000.0,Not Verified,16-Dec,Current,debt_consolidation,MN,23,14.22,0,2-Aug,1,79.0,,8,0,12823,51.30%,37,w,14227.83,14227.83,892.38,892.38,772.17,120.21,0.0,0,0,17-Mar,451.73,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,548701,0,4,0,3,20.0,43988,73.0,0,2,6646,67,25000,0,5,1,6,68588,3354.0,66.5,0,0,171.0,172,14,14,6,16.0,,2.0,,0,1,2,1,7,20,2,11,2,8,0.0,0,0,0,97.3,0.0,0,0,597148,56811,10000,60454,39.45,2,5.8998611019247305,50.0
574,94414681,101353033,18000,18000,17975, 36 months,0.15,15.0,623.89,2 years,RENT,109158.0,Verified,16-Dec,Current,debt_consolidation,NJ,30,20.9,0,May-99,1,76.0,,4,0,283,1.60%,14,f,17196.94,17173.05,1210.3,1208.62,803.06,407.24,0.0,0,0,17-Mar,623.89,17-Apr,17-Mar,0,76.0,INDIVIDUAL,,,0,0,47721,0,2,1,2,8.0,47438,81.0,1,1,283,42,17400,5,0,6,3,11930,16417.0,1.7,0,0,172.0,192,9,8,0,114.0,,2.0,,1,1,1,1,6,6,2,7,1,4,0.0,0,0,2,100.0,0.0,0,0,73857,47721,16700,56457,43.95,2,6.573943279365424,25.0
575,96124075,103217789,15000,15000,15000, 36 months,0.13,13.0,503.54,7 years,MORTGAGE,68000.0,Source Verified,16-Dec,Fully Paid,debt_consolidation,FL,9,13.69,2,7-Jan,0,5.0,,10,0,19557,65%,22,w,0.0,0.0,15143.08299,15143.08,15000.0,143.08,0.0,0,0,17-Feb,15169.62,,17-Jan,0,,INDIVIDUAL,,,0,0,164608,0,1,0,0,45.0,11579,42.0,0,1,2313,55,30100,1,5,1,1,16461,3849.0,65.3,0,0,119.0,117,16,16,1,38.0,13.0,7.0,13.0,0,4,6,5,9,5,7,15,6,10,0.0,0,0,0,86.4,60.0,0,0,201306,32862,11100,27524,44.95,7,100.0,25.0
576,96173341,103267055,5000,5000,5000, 36 months,0.13,13.0,167.85,10+ years,OWN,35000.0,Source Verified,16-Dec,Current,debt_consolidation,NV,28,23.94,0,6-Mar,0,24.0,,6,0,15776,67.10%,23,w,4769.25,4769.25,326.85,326.85,230.75,96.1,0.0,0,0,17-Mar,167.85,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,21821,0,1,1,1,12.0,6045,76.0,0,3,8411,69,23500,0,0,0,4,3637,3024.0,83.9,0,0,86.0,129,15,12,0,18.0,,,,0,3,3,3,14,2,5,21,3,6,0.0,0,0,1,100.0,100.0,0,0,31500,21821,18800,8000,46.25,10,6.398429833169775,25.0
577,95931579,103024551,27775,27775,27775, 60 months,0.16,16.0,675.29,10+ years,MORTGAGE,50000.0,Verified,16-Dec,Current,debt_consolidation,SC,40,39.34,0,Sep-94,0,33.0,,8,0,17652,81.30%,18,w,27160.56,27160.56,1288.9,1288.9,614.44,674.46,0.0,0,0,17-Mar,675.29,17-Apr,17-Mar,0,,JOINT,95000.0,28.27,0,0,33304,0,3,0,1,17.0,15652,41.0,0,0,0,56,21700,0,1,0,1,4163,,,0,0,167.0,267,26,17,0,,33.0,,33.0,0,0,5,0,4,8,5,10,5,8,0.0,0,0,0,94.4,,0,0,59507,33304,0,37807,43.75,10,4.52755905511811,50.0
578,95923942,103015557,4900,4900,4900, 36 months,0.14,14.0,167.45,< 1 year,RENT,44500.0,Source Verified,16-Dec,Current,debt_consolidation,TX,43,6.31,0,13-Aug,1,24.0,,4,0,3558,39.10%,4,f,4565.15,4565.15,464.27,464.27,334.85,129.42,0.0,0,0,17-Mar,167.45,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,3558,0,0,0,0,1.0,0,,0,3,0,39,9100,0,1,1,3,890,,,0,0,40.0,40,14,14,0,,,0.0,,0,0,4,0,0,0,4,4,4,4,0.0,0,0,0,100.0,,0,0,9100,3558,0,0,39.5,0,9.22648637900179,25.0
579,96123383,103217096,28000,28000,28000, 60 months,0.11,11.0,614.25,3 years,RENT,150000.0,Verified,16-Dec,Current,debt_consolidation,NY,32,17.41,0,7-Oct,0,30.0,,20,0,10377,18.50%,49,w,27299.73,27299.73,1184.21,1184.21,700.27,483.94,0.0,0,0,17-Mar,614.25,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,471927,0,3,0,3,13.0,461550,66.0,1,1,7014,32,56000,0,0,4,4,29495,31503.0,19.2,0,0,65.0,110,11,11,0,29.0,,2.0,30.0,0,2,4,9,19,5,16,42,4,20,0.0,0,0,1,98.0,0.0,0,0,508752,471927,39000,434556,46.25,3,4.156865498718534,50.0
580,95314099,102334016,5000,5000,5000, 36 months,0.11,11.0,164.86,10+ years,MORTGAGE,120000.0,Verified,16-Dec,Current,other,NJ,30,12.99,1,1-Sep,1,17.0,,9,0,202447,80.60%,17,f,4764.91,4764.91,321.74,321.74,235.09,86.65,0.0,0,0,17-Mar,164.86,17-Apr,17-Mar,0,17.0,INDIVIDUAL,,,0,0,434821,0,2,0,1,21.0,26951,87.0,0,0,2861,86,206400,1,0,1,1,54353,1244.0,80.6,0,0,139.0,183,26,21,1,26.0,,5.0,17.0,1,4,5,4,6,6,6,10,5,9,0.0,0,1,0,94.1,75.0,0,0,511288,229398,6400,30888,39.45,10,6.312684365781711,50.0
581,95715387,102787100,28000,28000,28000, 60 months,0.23,23.0,785.16,10+ years,MORTGAGE,90000.0,Verified,16-Dec,Current,debt_consolidation,AR,4,32.43,0,Jul-97,1,53.0,54.0,13,3,20565,46.70%,22,f,27486.06,27486.06,1481.89,1481.89,513.94,967.95,0.0,0,0,17-Mar,785.16,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,584,126535,0,4,1,3,12.0,105970,68.0,1,4,4466,58,44000,2,0,8,7,9733,17208.0,42.6,0,0,213.0,233,12,12,0,12.0,,1.0,,0,5,8,6,6,11,9,11,8,13,0.0,0,0,2,95.5,33.3,0,3,171939,126535,30000,127939,43.95,10,5.112714468187938,50.0
582,95102984,102105746,4175,4175,4175, 36 months,0.17,17.0,148.83,< 1 year,RENT,55000.0,Source Verified,16-Dec,Current,debt_consolidation,CA,5,20.77,1,6-Aug,0,2.0,,5,0,18914,84.10%,11,f,3994.29,3994.29,287.81,287.81,180.71,107.1,0.0,0,0,17-Mar,148.83,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,28897,0,3,0,0,27.0,9983,47.0,0,0,14102,66,22500,0,0,0,0,5779,3398.0,80.6,0,0,124.0,97,30,27,0,97.0,,18.0,2.0,0,1,2,1,1,9,2,2,2,5,0.0,0,0,0,90.9,100.0,0,0,43940,28897,17500,21440,43.75,0,6.704041111889746,50.0
583,96154375,103248095,1500,1500,1500, 36 months,0.15,15.0,52.0,2 years,RENT,46000.0,Verified,16-Dec,Fully Paid,other,NC,33,24.76,0,8-Aug,1,35.0,,12,0,16974,69.30%,27,w,0.0,0.0,1503.750417,1503.75,1500.0,3.75,0.0,0,0,17-Jan,1506.87,,17-Mar,0,35.0,INDIVIDUAL,,,0,0,82572,1,3,1,1,1.0,65598,106.0,0,3,2805,89,24500,0,1,1,4,6881,4635.0,47.3,0,0,100.0,91,13,1,0,13.0,35.0,6.0,35.0,1,2,5,4,8,12,9,15,5,12,0.0,0,0,1,96.2,50.0,0,0,79156,82572,8800,54656,43.95,2,100.0,25.0
584,95806309,102868029,7550,7550,7550, 36 months,0.25,25.0,302.15,10+ years,MORTGAGE,55000.0,Source Verified,16-Dec,Current,debt_consolidation,MN,23,28.56,0,Aug-87,0,60.0,,9,0,25643,69.50%,23,f,7263.44,7263.44,577.57,577.57,286.56,291.01,0.0,0,0,17-Mar,302.15,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,277874,1,2,0,1,14.0,20594,75.0,2,2,12140,72,36900,0,0,0,4,30875,5257.0,83.0,0,0,36.0,352,3,3,6,3.0,,18.0,60.0,0,4,4,5,9,3,6,14,4,9,0.0,0,0,2,95.5,80.0,0,0,301098,46237,30900,27648,42.7,10,7.3596938775510194,50.0
585,95964268,103057990,23400,23400,23400, 60 months,0.23,23.0,656.17,5 years,RENT,50913.0,Not Verified,16-Dec,Current,debt_consolidation,IL,13,19.87,0,1-Mar,0,24.0,,7,0,21139,91.10%,10,w,22970.49,22970.49,1238.44,1238.44,429.51,808.93,0.0,0,0,17-Mar,656.17,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,34709,0,1,0,0,31.0,13570,63.0,0,2,8460,78,23200,0,0,0,2,4958,1195.0,94.4,0,0,151.0,189,14,14,0,14.0,,14.0,,0,5,6,5,5,4,6,6,6,7,0.0,0,0,0,100.0,100.0,0,0,44785,34709,21400,21585,43.75,5,5.114011896893588,25.0
586,96063308,103167021,14000,14000,13725, 36 months,0.05,5.0,421.61,2 years,MORTGAGE,115000.0,Not Verified,16-Dec,Current,home_improvement,MD,20,9.19,0,2-Apr,0,24.0,,15,0,16200,26%,30,f,13279.32,13018.48,832.88,816.52,720.68,112.2,0.0,0,0,17-Mar,421.61,17-Apr,16-Dec,0,,INDIVIDUAL,,,0,0,398789,0,8,0,1,14.0,17702,44.0,0,0,6657,33,62400,0,1,0,1,26586,44988.0,26.1,0,0,138.0,176,48,14,1,48.0,,,,0,3,4,5,7,18,6,11,4,15,0.0,0,0,0,96.7,20.0,0,0,511830,33902,60900,40044,44.95,2,5.896109418184395,50.0
587,95100951,102103702,8000,8000,8000, 36 months,0.17,17.0,285.19,< 1 year,OWN,105000.0,Not Verified,16-Dec,Current,major_purchase,PA,38,0.3,0,1-Jul,1,32.0,,4,0,637,6.60%,12,w,7653.72,7653.72,551.5,551.5,346.28,205.22,0.0,0,0,17-Mar,285.19,17-Apr,17-Mar,0,32.0,INDIVIDUAL,,,0,0,118895,1,0,0,0,88.0,0,,1,1,637,7,9700,0,0,2,1,29724,5363.0,10.6,0,0,135.0,185,5,5,2,5.0,32.0,0.0,32.0,2,1,1,2,5,2,3,8,1,4,0.0,0,0,1,83.3,0.0,0,0,132100,637,6000,0,42.75,0,6.716235982447587,50.0
588,96063389,103167102,30000,30000,30000, 60 months,0.11,11.0,658.13,10+ years,MORTGAGE,127000.0,Source Verified,16-Dec,Current,home_improvement,VA,46,10.66,0,2-Jan,0,74.0,88.0,15,2,24180,24.80%,48,w,29249.7,29249.7,1268.8,1268.8,750.3,518.5,0.0,0,0,17-Mar,658.13,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,666320,0,3,0,3,13.0,136919,105.0,0,3,8649,35,97400,0,8,3,7,47594,66220.0,26.7,0,0,179.0,106,14,10,4,14.0,,2.0,74.0,0,5,5,7,11,29,11,15,5,15,0.0,0,0,1,97.9,0.0,1,1,743631,161099,90400,134501,46.25,10,4.155061113477734,50.0
589,96198215,103306171,8000,8000,8000, 36 months,0.11,11.0,263.39,6 years,RENT,100000.0,Source Verified,16-Dec,Current,debt_consolidation,NC,33,15.77,1,7-Jul,0,10.0,,9,0,9824,51.70%,14,w,7623.31,7623.31,514.12,514.12,376.69,137.43,0.0,0,0,17-Mar,263.39,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,356,51345,0,2,1,1,12.0,41521,81.0,1,2,4472,73,19000,2,0,2,3,5705,1628.0,73.3,0,0,113.0,41,8,8,0,26.0,,12.0,,0,1,5,3,3,7,7,7,5,9,0.0,0,0,2,92.9,33.3,0,0,70032,51345,6100,51032,43.75,6,6.316824382450535,50.0
590,94470538,101424487,24000,24000,23750, 36 months,0.07,7.0,743.69,10+ years,MORTGAGE,106000.0,Verified,16-Dec,Current,credit_card,NY,32,30.91,1,Jun-83,3,4.0,,7,0,93815,87%,12,f,22798.61,22561.12,1463.25,1448.01,1201.39,261.86,0.0,0,0,17-Mar,743.69,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,253499,0,1,0,0,66.0,956,4.0,0,0,34590,87,107900,0,0,3,1,36214,25967.0,99.0,0,0,169.0,333,55,11,2,55.0,32.0,3.0,,0,3,4,4,4,3,4,6,4,7,,0,0,1,83.0,100.0,0,0,346731,80812,77900,22793,39.25,10,6.030254317629117,50.0
591,96114188,103207907,2000,2000,2000, 36 months,0.13,13.0,67.14,1 year,MORTGAGE,90000.0,Source Verified,16-Dec,Current,major_purchase,AL,1,20.8,0,1-Feb,0,37.0,106.0,16,1,14490,72.10%,35,w,1907.7,1907.7,130.74,130.74,92.3,38.44,0.0,0,0,17-Mar,67.14,17-Apr,17-Mar,0,49.0,INDIVIDUAL,,,0,0,181198,2,3,2,5,7.0,50493,84.0,4,8,5590,81,20100,2,2,5,13,12080,2962.0,75.9,0,0,136.0,190,1,1,3,16.0,,7.0,37.0,1,4,8,5,9,14,12,18,8,16,0.0,0,0,6,94.3,60.0,1,0,280016,64983,12300,60018,44.95,1,6.381934216985763,50.0
592,96195126,103303044,36000,36000,36000, 60 months,0.08,8.0,734.1,10+ years,RENT,194515.0,Verified,16-Dec,Current,home_improvement,TX,43,23.13,0,Mar-96,0,24.0,,23,0,28416,25.20%,42,w,35022.86,35022.86,1427.0,1427.0,977.14,449.86,0.0,0,0,17-Mar,734.1,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,241965,4,4,2,4,3.0,118413,91.0,3,6,6920,45,112800,0,0,0,10,10998,39767.0,29.4,0,0,161.0,249,0,0,2,6.0,,13.0,,0,3,5,8,11,15,17,25,5,23,0.0,0,0,5,100.0,0.0,0,0,462860,146829,56300,151350,46.25,10,3.915059398063047,25.0
593,95377553,102427265,10000,10000,9750, 36 months,0.05,5.0,301.15,3 years,RENT,60000.0,Not Verified,16-Dec,Current,credit_card,CA,5,19.72,0,1-Apr,0,24.0,,19,0,12113,43.60%,38,f,9485.23,9248.1,594.91,580.04,514.77,80.14,0.0,0,0,17-Mar,301.15,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,102762,1,13,1,2,12.0,90649,96.0,1,1,6210,84,27800,0,1,0,3,5709,12128.0,41.4,0,0,124.0,188,2,2,0,2.0,,,,0,2,3,3,6,27,6,11,3,19,0.0,0,0,2,100.0,33.3,0,0,122361,102762,20700,94561,44.95,3,5.893441809703344,25.0
594,96054299,103148014,6325,6325,6075, 36 months,0.07,7.0,196.0,10+ years,MORTGAGE,75000.0,Source Verified,16-Dec,Current,home_improvement,IL,13,14.74,0,Nov-95,3,24.0,,12,0,9034,14.40%,24,f,6008.36,5770.88,393.28,377.74,316.64,76.64,0.0,0,0,17-Mar,196.0,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,433197,2,1,0,1,17.0,27450,78.0,1,2,4105,37,62700,1,0,7,4,39382,52866.0,14.6,0,0,136.0,253,4,4,4,4.0,,0.0,,0,4,4,7,9,6,9,14,4,12,0.0,0,0,2,100.0,0.0,0,0,517876,36484,61900,35000,40.45,10,6.139665677237931,25.0
595,95253061,102255812,10000,10000,10000, 36 months,0.13,13.0,339.31,10+ years,OWN,70000.0,Source Verified,16-Dec,Current,debt_consolidation,NM,31,13.14,2,2-Jan,1,5.0,,12,0,3716,22.40%,20,f,9543.66,9543.66,648.64,648.64,456.34,192.3,0.0,0,0,17-Mar,339.31,17-Apr,17-Mar,0,57.0,INDIVIDUAL,,,0,0,15794,2,3,2,4,6.0,12078,57.0,3,5,2027,42,16600,0,5,2,9,1579,1002.0,71.4,0,0,42.0,179,1,1,0,11.0,5.0,1.0,5.0,1,2,4,2,5,6,9,14,4,12,0.0,0,0,5,80.0,50.0,0,0,37742,15794,3500,21142,40.5,10,6.358551663232263,50.0
596,96024300,103118019,16000,16000,16000, 36 months,0.14,14.0,546.77,5 years,MORTGAGE,45000.0,Not Verified,16-Dec,Current,debt_consolidation,FL,9,20.75,0,5-Jun,1,24.0,76.0,8,1,11847,66.90%,12,w,15275.32,15275.32,1088.03,1088.03,724.68,363.35,0.0,0,0,17-Mar,516.39,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,172099,1,2,0,2,17.0,15627,73.0,1,2,5391,71,17700,1,3,2,4,21512,5853.0,66.9,0,0,117.0,138,4,4,1,4.0,,4.0,,0,4,4,5,6,5,5,6,4,8,0.0,0,0,1,100.0,40.0,1,0,191806,27474,17700,21277,43.95,5,6.649147466845933,25.0
597,96024219,103117938,32000,32000,32000, 36 months,0.21,21.0,1213.67,10+ years,MORTGAGE,72000.0,Not Verified,16-Dec,Current,credit_card,MI,22,25.47,0,10-Aug,0,24.0,,8,0,11552,78.10%,17,f,30707.32,30707.32,2370.04,2370.04,1292.68,1077.36,0.0,0,0,17-Mar,1213.67,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,77077,2,3,2,3,6.0,65525,86.0,2,4,4121,85,14800,0,0,0,7,9635,1798.0,84.8,0,0,76.0,61,5,5,0,5.0,,,,0,4,5,4,4,9,5,8,5,8,0.0,0,0,4,100.0,75.0,0,0,91177,77077,11800,76377,43.75,10,7.165099616047405,25.0
598,94419937,101355632,6400,6400,6150, 36 months,0.05,5.0,192.74,5 years,MORTGAGE,78000.0,Not Verified,16-Dec,Current,debt_consolidation,FL,9,16.17,1,Apr-96,0,12.0,,15,0,10720,10%,34,f,6070.54,5833.41,380.75,365.88,329.46,51.29,0.0,0,0,17-Mar,192.74,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,179236,1,2,0,1,18.0,14004,42.0,1,3,5148,18,107100,0,0,0,4,11949,71104.0,11.7,0,0,165.0,248,2,2,2,19.0,,,12.0,0,3,5,8,14,7,12,25,5,15,0.0,0,0,1,97.1,0.0,0,0,306849,24724,80500,33749,46.25,5,5.891472868217054,50.0
599,74611767,79988492,8000,8000,8000, 36 months,0.11,11.0,263.58,< 1 year,RENT,35000.0,Source Verified,16-Dec,Current,credit_card,NY,32,12.89,0,7-Jul,0,24.0,,8,0,7864,48%,20,f,7432.68,7432.68,739.9,739.9,567.32,172.58,0.0,0,0,17-Mar,263.58,17-Apr,17-Jan,0,,INDIVIDUAL,,,0,0,24902,1,2,0,1,15.0,17038,105.0,2,3,5522,76,16400,2,0,2,4,3113,7235.0,47.9,0,0,76.0,113,5,5,0,11.0,,2.0,,0,2,3,4,6,3,6,17,3,8,0.0,0,0,2,100.0,25.0,0,0,32650,24902,13900,16250,44.95,0,9.044180638844693,25.0
600,96033224,103126936,5750,5750,5750, 36 months,0.07,7.0,178.18,4 years,RENT,55863.0,Not Verified,16-Dec,Current,credit_card,CO,6,30.96,0,Jul-99,0,24.0,,14,0,14914,27.60%,20,w,5316.93,5316.93,512.98,512.98,433.07,79.91,0.0,0,0,17-Mar,178.18,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,65590,0,5,0,1,17.0,50676,70.0,0,1,4645,52,54000,0,3,0,2,4685,31588.0,31.0,0,0,168.0,209,22,17,0,22.0,,,,0,5,6,5,6,9,9,11,6,14,0.0,0,0,0,100.0,20.0,0,0,126146,65590,45800,72146,44.95,4,8.785175017158545,25.0
